iter	MultiClass
434	0.0002296958338
435	0.0002275406158
436	0.0002265922162
437	0.0002264208578
438	0.0002262152766
439	0.000225976042
440	0.0002253061097
441	0.0002250606372
442	0.000224818967
443	0.0002245614357
444	0.0002238998202
445	0.0002203832893
446	0.0002201492406
447	0.0002198794094
448	0.0002192739422
449	0.0002188597234
450	0.0002186830476
451	0.0002185048287
452	0.0002179047221
453	0.0002167939921
454	0.0002165813899
455	0.0002164389669
456	0.0002162034089
457	0.0002158641993
458	0.0002143263679
459	0.0002122572645
460	0.0002116877601
461	0.0002089648381
462	0.0002085673899
463	0.0002084035469
464	0.000208238313
465	0.0002080755651
466	0.0002047861797
467	0.0002043621667
468	0.000204213171
469	0.0002039903198
470	0.0002038143601
471	0.0002035905565
472	0.0002033968273
473	0.0002032839242
474	0.0002025715852
475	0.0002021428381
476	0.0002019756529
477	0.0002017459918
478	0.0002014250987
479	0.0002012873685
480	0.0002006367035
481	0.000200480383
482	0.0002003778733
483	0.000199543806
484	0.0001990446481
485	0.0001973964166
486	0.0001970375157
487	0.0001964735525
488	0.000196203146
489	0.0001931574743
490	0.0001928936029
491	0.0001927637248
492	0.0001923009704
493	0.0001921249809
494	0.0001918968047
495	0.00019176326
496	0.0001916152642
497	0.0001914379378
498	0.0001908788985
499	0.0001907736254
500	0.000190430487
501	0.0001896822615
502	0.0001894148157
503	0.0001892175321
504	0.000188853391
505	0.0001887020043
506	0.0001869605623
507	0.000186862557
508	0.0001867393247
509	0.0001865756299
510	0.0001863944255
511	0.0001838485637
512	0.0001836786091
513	0.0001835577719
514	0.0001834208141
515	0.0001832519978
516	0.0001827047236
517	0.0001825550662
518	0.0001824423016
519	0.0001823129406
520	0.0001822151464
521	0.0001820324961
522	0.0001817797204
523	0.0001800097827
524	0.0001799014819
525	0.0001797252597
526	0.0001794402113
527	0.0001792893353
528	0.0001785923981
529	0.0001784789964
530	0.0001783486547
531	0.000178125356
532	0.0001779564933
533	0.0001777188374
534	0.000177563165
535	0.0001774219534
536	0.0001771677579
537	0.0001770442348
538	0.0001769576252
539	0.0001766911913
540	0.0001765363291
541	0.0001760558315
542	0.0001758825466
543	0.0001754928917
544	0.0001751491594
545	0.0001748393248
546	0.0001746948562
547	0.0001745804899
548	0.0001741690457
549	0.0001734047695
550	0.0001711957296
551	0.0001710953624
552	0.0001709226734
553	0.0001707973239
554	0.0001705793744
555	0.0001705356985
556	0.0001698946078
557	0.0001694517201
558	0.0001681314785
559	0.0001675166047
560	0.0001673010389
561	0.0001672016949
562	0.0001671191309
563	0.0001668687491
564	0.0001667772632
565	0.0001662179754
566	0.0001660014035
567	0.0001658808874
568	0.0001649560236
569	0.0001648296995
570	0.000164759183
571	0.0001626647277
572	0.0001607222133
573	0.0001584894535
574	0.0001584109354
575	0.0001582459852
576	0.0001580799509
577	0.0001578842722
578	0.000157793835
579	0.0001576827383
580	0.0001575146624
581	0.0001563791973
582	0.0001562254962
583	0.0001559728693
584	0.0001558456022
585	0.0001552562744
586	0.0001551088879
587	0.0001548436885
588	0.000154692873
589	0.0001545701719
590	0.0001544634329
591	0.0001543154305
592	0.0001541770632
593	0.0001541286238
594	0.0001540393379
595	0.0001539251483
596	0.0001535965437
597	0.0001529396102
598	0.0001511825177
599	0.0001510362509
600	0.0001509059012
601	0.0001498174173
602	0.00014971047
603	0.0001496005045
604	0.0001488895397
605	0.0001488053303
606	0.000148705415
607	0.0001486053555
608	0.000148519232
609	0.0001483963421
610	0.0001482948114
611	0.0001478490938
612	0.0001477748731
613	0.0001476919461
614	0.0001461206341
615	0.000145777823
616	0.0001457054854
617	0.0001455123061
618	0.0001454268816
619	0.000145334523
620	0.0001452266241
621	0.0001451608195
622	0.0001444506404
623	0.0001441300371
624	0.0001439656006
625	0.0001438783579
626	0.0001437893453
627	0.0001437028884
628	0.0001435873159
629	0.0001433764383
630	0.0001432452734
631	0.0001431105016
632	0.0001429758133
633	0.0001428833787
634	0.0001427734693
635	0.0001426874434
636	0.0001426313102
637	0.0001425456171
638	0.0001422036101
639	0.0001421229791
640	0.000142056897
641	0.0001419247347
642	0.0001418655664
643	0.0001416903315
644	0.0001410954737
645	0.000140158355
646	0.0001400787352
647	0.0001399931136
648	0.0001397940644
649	0.0001397172499
650	0.0001396646138
651	0.0001394734304
652	0.0001392795993
653	0.0001378284026
654	0.0001377399229
655	0.0001376638942
656	0.0001374190869
657	0.0001372580217
658	0.0001372069846
659	0.0001371280809
660	0.0001364753109
661	0.0001364048216
662	0.0001359063221
663	0.0001358540344
664	0.000135629304
665	0.0001342419728
666	0.0001341356684
667	0.0001340728565
668	0.000133990786
669	0.0001339430791
670	0.0001338366698
671	0.0001324482313
672	0.000132350563
673	0.0001322381563
674	0.0001320638775
675	0.0001319234329
676	0.0001316821943
677	0.0001315723923
678	0.0001314844076
679	0.0001311619405
680	0.0001304060647
681	0.0001303357665
682	0.0001302038745
683	0.0001301394221
684	0.0001300152963
685	0.0001299210218
686	0.0001286323456
687	0.0001285519378
688	0.0001284354639
689	0.0001278380739
690	0.0001277583512
691	0.0001276384434
692	0.0001275635374
693	0.0001273948092
694	0.0001273411638
695	0.0001267622419
696	0.0001266252998
697	0.0001265572077
698	0.0001264887241
699	0.0001264163679
700	0.0001263511003
701	0.0001263114182
702	0.000126245668
703	0.0001262073979
704	0.0001257588371
705	0.0001256663349
706	0.0001256120016
707	0.0001255919239
708	0.0001243525363
709	0.0001242699298
710	0.0001231918401
711	0.0001230115525
712	0.000122846678
713	0.0001228011813
714	0.0001222628044
715	0.0001222095927
716	0.000122141189
717	0.0001216187024
718	0.0001205023845
719	0.000120444832
720	0.0001201892694
721	0.0001201284544
722	0.0001200692198
723	0.0001192786397
724	0.0001189691791
725	0.0001188948285
726	0.000118823507
727	0.0001187959427
728	0.000118743944
729	0.0001186800813
730	0.0001186091571
731	0.0001185817407
732	0.0001185250667
733	0.0001176487039
734	0.0001175610504
735	0.0001173315042
736	0.0001172587352
737	0.0001172292052
738	0.0001171779598
739	0.0001166823354
740	0.0001166460913
741	0.0001165511415
742	0.00011635112
743	0.0001161285022
744	0.0001160561028
745	0.0001159790587
746	0.000115921741
747	0.0001158242391
748	0.0001157746081
749	0.0001157070678
750	0.0001152596098
751	0.0001152164828
752	0.0001151487201
753	0.0001150584374
754	0.000114990412
755	0.0001149257057
756	0.0001139119673
757	0.0001138602091
758	0.0001137524113
759	0.0001136694692
760	0.0001135895722
761	0.0001134817675
762	0.0001132374544
763	0.000113149872
764	0.0001127137009
765	0.000112661108
766	0.0001126136834
767	0.0001125731888
768	0.0001123875575
769	0.0001123317514
770	0.0001122757785
771	0.000111698166
772	0.0001116494596
773	0.000111585956
774	0.0001106049361
775	0.0001105338423
776	0.0001104327346
777	0.0001102285824
778	0.0001101580981
779	0.000110069714
780	0.0001100204434
781	0.0001099219273
782	0.0001098528764
783	0.0001094498221
784	0.0001094245407
785	0.0001093788328
786	0.0001091998088
787	0.0001091573933
788	0.0001090637678
789	0.0001090014509
790	0.0001089617799
791	0.0001085398514
792	0.0001084818739
793	0.0001084054393
794	0.0001083551489
795	0.000108213302
796	0.000108163279
797	0.0001080449964
798	0.0001079328369
799	0.0001078914426
800	0.0001078418144
801	0.0001077895548
802	0.0001077435274
803	0.0001068394166
804	0.0001068001799
805	0.0001067117408
806	0.0001066639399
807	0.0001066268791
808	0.0001057475173
809	0.0001056775748
810	0.0001056130083
811	0.0001055540505
812	0.0001055186718
813	0.0001052418927
814	0.0001052075121
815	0.0001051254305
816	0.0001050879547
817	0.000105050387
818	0.0001049879839
819	0.0001049487674
820	0.0001048136191
821	0.0001047738368
822	0.0001047361468
823	0.0001046139476
824	0.0001042245373
825	0.0001038658177
826	0.0001038230368
827	0.000103767134
828	0.0001037257489
829	0.0001036342569
830	0.0001035941757
831	0.0001033246383
832	0.0001032992245
833	0.0001032191936
834	0.0001031431317
835	0.0001030901805
836	0.0001030472288
837	0.000102693399
838	0.0001026159456
839	0.0001025621607
840	0.0001025098615
841	0.0001024059799
842	0.0001023853979
843	0.0001023315472
844	0.0001022998201
845	0.000102220282
846	0.0001021731954
847	0.0001021495431
848	0.0001021091318
849	0.000102061553
850	0.0001020230822
851	0.0001019769563
852	0.0001019393877
853	0.0001018138312
854	0.0001014559733
855	0.0001014172497
856	0.0001010394085
857	0.000100696718
858	0.0001006413047
859	0.000100291289
860	0.0001002661989
861	9.943295597e-05
862	9.93909285e-05
863	9.934286612e-05
864	9.930940734e-05
865	9.92455902e-05
866	9.877035713e-05
867	9.863165848e-05
868	9.855933813e-05
869	9.854333075e-05
870	9.848580284e-05
871	9.842755258e-05
872	9.838985686e-05
873	9.835664447e-05
874	9.788598221e-05
875	9.770823599e-05
876	9.766688764e-05
877	9.761660141e-05
878	9.754347858e-05
879	9.65831975e-05
880	9.654396607e-05
881	9.648572623e-05
882	9.606315939e-05
883	9.602248951e-05
884	9.597306832e-05
885	9.594822563e-05
886	9.591650074e-05
887	9.588408379e-05
888	9.583698896e-05
889	9.57979238e-05
890	9.577038936e-05
891	9.554505891e-05
892	9.551182815e-05
893	9.548078109e-05
894	9.544562704e-05
895	9.541280042e-05
896	9.537003606e-05
897	9.534876717e-05
898	9.531489296e-05
899	9.527863136e-05
900	9.483085315e-05
901	9.478690034e-05
902	9.474796568e-05
903	9.468657472e-05
904	9.464126334e-05
905	9.4605125e-05
906	9.427670017e-05
907	9.418045401e-05
908	9.397218846e-05
909	9.394101466e-05
910	9.390330568e-05
911	9.385260444e-05
912	9.378308572e-05
913	9.371484261e-05
914	9.368466148e-05
915	9.360849278e-05
916	9.353619228e-05
917	9.342218857e-05
918	9.338557282e-05
919	9.306745278e-05
920	9.295163626e-05
921	9.267102227e-05
922	9.263671531e-05
923	9.239486817e-05
924	9.235220489e-05
925	9.195002174e-05
926	9.193057363e-05
927	9.132101582e-05
928	9.104851929e-05
929	9.100325659e-05
930	9.093292326e-05
931	9.060419921e-05
932	9.056774501e-05
933	9.050488837e-05
934	9.02134056e-05
935	8.954522454e-05
936	8.943756678e-05
937	8.939718007e-05
938	8.926557578e-05
939	8.923535614e-05
940	8.915974328e-05
941	8.911274751e-05
942	8.908594241e-05
943	8.905174291e-05
944	8.90181089e-05
945	8.898877074e-05
946	8.895950451e-05
947	8.88868363e-05
948	8.883448595e-05
949	8.876465645e-05
950	8.873662513e-05
951	8.869350917e-05
952	8.831310249e-05
953	8.765924538e-05
954	8.761563779e-05
955	8.758861203e-05
956	8.75495214e-05
957	8.748247229e-05
958	8.745716584e-05
959	8.743669502e-05
960	8.718183053e-05
961	8.712691691e-05
962	8.709723163e-05
963	8.702840663e-05
964	8.698358708e-05
965	8.694965034e-05
966	8.679722082e-05
967	8.677661961e-05
968	8.675560275e-05
969	8.671960336e-05
970	8.658452201e-05
971	8.594505277e-05
972	8.591901612e-05
973	8.588466439e-05
974	8.52850296e-05
975	8.51668333e-05
976	8.511899721e-05
977	8.508692635e-05
978	8.451637657e-05
979	8.395068627e-05
980	8.392692804e-05
981	8.385780247e-05
982	8.371108272e-05
983	8.369538566e-05
984	8.366606659e-05
985	8.358613054e-05
986	8.355839827e-05
987	8.35296149e-05
988	8.344559115e-05
989	8.340876377e-05
990	8.337822393e-05
991	8.313173537e-05
992	8.258159705e-05
993	8.255285073e-05
994	8.25062831e-05
995	8.206368991e-05
996	8.191514564e-05
997	8.185293415e-05
998	8.18170425e-05
999	8.15353938e-05
